text	label1	label2	label
@von_Steiner @Ralf_Stegner Richtig, all die Merkels u. Stegners sollten ihren Stuhl räumen, denn sie verstehen weder d. Bürger, noch Europa!	OTHER	OTHER	0
@waldenmonk @RylahBD @Tevsa Es gibt genug, die ihrer Kinder so erziehen.	OTHER	OTHER	0
@BMI_Bund Ich habe keine Fragen an einen Minister, der 1997 gegen die Strafbarkeit der Vergewaltigung in der Ehe stimmte. Seine Antworten interessieren mich grundsätzlich einen Scheisz.	OFFENSE	PROFANITY	1
Die Linken. SED KED Sozialilstich Kommunistische Einheits Partei Deutschlald. Sozial Demokraten Arsch lecker von Hittler. CDU gegründet aus Stasi und Gestapo Mitglieder. Willkommen im 4ten Reich.	OFFENSE	ABUSE	1
@MiriamOzen Bin Stolz auf dich Miriam.	OTHER	OTHER	0
@KonseqLiberal Ja, ich bin ja sogar bereit, Dich auszuprobieren 🤣	OTHER	OTHER	0
Freie Völker der Welt,steht endlich auf,werdet wach! USA- die größte Völkermordzentrale!	OFFENSE	ABUSE	1
@KirstJeremy ohne Quellen oder Statistiken sind diese Menschen hoffnungslos aufgeschmissen da sie nicht in der Lage sind selber zu denken.	OTHER	OTHER	0
Erneut Massaker an Kurdische ZivilistInnen durch islamistische ISIS. YXK ruft bundesweit zu Demonstrationen auf. #Rojava #ISIS #syrien	OTHER	OTHER	0
@weidenkatzl |LBR| Ich stehe auch lieber voll hinter NPD leider zu wenig Echo in der Bevölkerung- |LBR| AfD zu sehr für Mittelschicht und Juden.	OFFENSE	ABUSE	1
@gdpvorsitzender Vielen Dank für die Info! |LBR| Das war mir so eindeutig nicht bekannt!	OTHER	OTHER	0
"@AndreasStraub Was genau sind diese sogenannten ""#Kinderehen""?!? Eine Kinderehe gibt es nicht, das ist ein verharmlosender Begriff, mit dem bestialische Gewalt verniedlicht wird. |LBR| Der Begriff #Kinderschändung ist korrekt."	OTHER	OTHER	0
@RT_Deutsch Die die Glashaus sitzen sollten nicht mit Steinen werfen, wer hat ohne UN Mandat Jugoslawien bombardiert, BRD Junta‼️	OTHER	OTHER	0
Die wichtigsten Themen im Januar laut Politbarometer: Flüchtlinge 40 %, Regierungsbildung 35 %, Rente 15 %, Soziale Gerechtigkeit 12 %. Das scheint bei der @spdde kaum jemanden zu interessieren. Funktionäre haben ihre eigene Agenda. #spdbpt18 #SPDerneuern #NoGroKo	OTHER	OTHER	0
Bei der Zustimmung der Gewerkschaften zur #GroKo muss man bedenken, dass diese weder Geringverdiener, Leiharbeiter oder ALGII-Bezieher vertreten. /TN #NoGroKo	OTHER	OTHER	0
Irakische Familien flüchten aus der umkämpften Stadt #Mossul.	OTHER	OTHER	0
@Frodilon @specht_oliver @neoM1913 Die Erde befindet sich in einem beständigen Abkühlungsprozess. |LBR| Alles andere ist darauf ondoliert. |LBR| Weil das so ist gibt es im Erdmantel riesige Konvektionströme, die das Erdmagnetfeld aufbauen |LBR| Gerade verändert sich der magn Nordpol sehr schnell, was auf Stromänderungen hinweist	OTHER	OTHER	0
@tessarakt Darfst Du doch. Hier fahren ohne Ende Fahrräder über die Autobahn. |LBR| Aber natürlich nur solche, die die vorgeschriebene Mindestgeschwindigkeit 60 km/h in der Betriebserlaubnis stehen haben.	OTHER	OTHER	0
@leben7777777 Lies dir doch nochmal dein seichtes Geblubber und Geschwurbel durch. Solltest du dann immer noch der Meinung sein, dass dies inhaltliche Beiträge sind, geh mal zu deinem Arzt, die Medikation überprüfen. Dies war jetzt mein letzter Beitrag für dich...	OFFENSE	INSULT	1
@Alice_Weidel Im links regierten Berlin ist nichts unmöglich. Merkel interessiert es nicht was die linken Spinner alles so veranstalten. Die ist im Geiste schon gar nicht mehr hier. Die wohnt demnächst in New York oder so. Hoffentlich weisen die Amis die wieder aus.	OFFENSE	ABUSE	1
"Ja Merkel, ""wir haben viel erreicht"" in den letzten 12 Jahren, Dtl. verraten u. auseinandergehämmert, die EU zerstört u. das Volk verarscht🤢"	OFFENSE	INSULT	1
@Golzheimer @schneeridara Irre und Außenseiter gab es immer. Früher hat man ihnen bloß kein Forum geboten.	OTHER	OTHER	0
@hoenig_marco @Ralf_Stegner Wir müssen organisieren, dass Menschen gar nicht erst fliehen müssen. Wir müssen uns für Frieden einsetzen und eine faire Wirtschaft. Wir müssen klären, wie wir in Europa zusammenarbeiten. Was wir jedenfalls nicht tun können, ist an den Grenzen auf Schutzsuchende zu schießen.	OTHER	OTHER	0
@rubbersoul20 zum Beispiel Alice Schwarzer gerade aktuell in der WELT. Fand ich auch ein bisschen strange.	OTHER	OTHER	0
@Westminster1000 |LBR| Genau diese feigen Fahnenflüchtlinge gehören an die Front in Syrien!	OTHER	OTHER	0
@fliegendeHummer ich supporte ihn zu 100%	OTHER	OTHER	0
@Kali_Yuga_Sepp @BILD Wieso, in Syrien wurde den Anglo-Zionisten so der Stecker gezogen?	OFFENSE	ABUSE	1
@anna_IIna Klar doch..die kassieren und kommen wieder...😃😃	OTHER	OTHER	0
@Plischkewolfga1 Wieso muss man überhaupt mit einem nichtexistenten Wesen kommunizieren?	OTHER	OTHER	0
@kein_gutmensch @focusonline Ich bin für einen Tausch....her mit den Migranten und raus mit den Grünen	OTHER	OTHER	0
Die Schulden der Griechen soll der deutsche Steuerzahler übernehmen, |LBR| denkt Martin Schulz. Jagt ihn davon, den schulischen Versager.	OFFENSE	INSULT	1
@stefanolix @LucasSchoppe1 @Die_Gruenen Aber zeit sich darin nicht die naturgemäße Dummheit der Grünen?	OFFENSE	ABUSE	1
@Christ_Rose_ddb Buch gibt es als pdf - da viele dt. Buchläden den Verkauf verweigern, Komossa war beim MAD Leiter desselben.	OTHER	OTHER	0
Was macht ein Verbrecher (BETRUG) wie H.MAAS in einem Amt wie das was er besetzt ?? Ticken wir DEUTSCHE noch richtig ???	OFFENSE	ABUSE	1
"@FeePatzer Frauen zu einem ""Ja"" zu überreden, ist nicht selten erfolgreich. Viele Frauen wollen nicht als zu leicht zu haben angesehen werden. Oder mögen das Spiel. Oder wollen testen, ob er wirklich interessiert ist."	OFFENSE	ABUSE	1
beim spd-bund-länder-gesprächskreis finanzen im bundesrat zu den themen: grundsteuer und sondierungen.	OTHER	OTHER	0
Der Sonderzug rollt. Der 18.03. ist angebrochen. Frankfurt wir kommen! #M18 #18M #Blockupy #dasbieristalle #läuftbeiuns	OTHER	OTHER	0
Moin zusammen <U+0001F44B><U+0001F44B><U+0001F44B> |LBR| Noch 363 Tage bis Weihnachten.	OTHER	OTHER	0
@UllaJelpke Abgehafterte Pornodarstellerin,wird zeit das diese Kreatur gelöscht wird!	OFFENSE	ABUSE	1
@Lars_TSPD Na da komm ich mal	OTHER	OTHER	0
Heute demonstrieren wir in #Aachen anlässlich d. Gerichts-Prozesse gegen Antifaschist*innen &amp; angesichts d. massiven Zunahme rechter Aktivitäten auch in dieser Stadt. Start: 15 Uhr, Markt. Passt bei d. Anreise auf &amp; bewegt euch möglichst in Gruppen. #ac1811 #antirepac #antifanrw	OTHER	OTHER	0
@huegelkind_de @Kreuzritter1099 Scheinheilige Verräter. In der Kirche hat das Tradition.	OFFENSE	ABUSE	1
Jetzt mal ehrlich , jetzt wo die Guten alle hier tot sind, die Weiber mit dicken Titten alle weg vom Markt sind... |LBR| WAS ZUM TEUFEL MACHT IHR FICKER HIER NOCH?! |LBR| Bestimmt wartet ihr nur bis euch jemand beim FURZEN ZUSIEHT.	OFFENSE	PROFANITY	1
@Huginmunin91 @AkifPirincci Seit wann greift die Religion in die DNA ein?<U+0001F602><U+0001F602>	OTHER	OTHER	0
VERHASSTE Kindergarten-Ausflügler!! |LBR| Ab SOFORT steigt ihr in der Bahn immer und NUR ganz HINTEN ein!! |LBR| Damit Wutbürger flüchten können!!	OFFENSE	PROFANITY	1
Seh ich das richtig, dass Dresden nach #herzstatthetze Pegida ab heute wieder ignoriert? Also wie an dem Sonntag auch schon? Ich hasse es, Recht zu behalten <U+0001F937><U+0001F3FD><U+200D><U+2640><U+FE0F>	OTHER	OTHER	0
@APosener Und dank der Einwanderung haben wir hier bald dieselben Verhältnisse. Weltoffen und bunt...	OFFENSE	ABUSE	1
@Steinhoefel @Boelscheline Nie und nimmer...und alles geht so weiter als hätte es die Wahlen niemals gegeben... |LBR| Plötzlich wurde aus Verlierern Sieger...	OTHER	OTHER	0
Trittin ist falsch geschrieben. Es muss heißen: Tritt ihn. Wer für |LBR| straffreien Sex mit Kindern ist muss getreten werden. Weg mit ihm.	OFFENSE	ABUSE	1
Nicht nur Poroschenko verdient gut ,auch Deutsche Politiker verdienen gut an das Schwarzgeschäft Rüstung	OFFENSE	INSULT	1
@Tom174_ Ach ja? Wieviel hattest Du?	OTHER	OTHER	0
Je mehr Kommentare ich lese, desto mehr werde ich den Gedanken nicht los dass diese Rede eine Ablenkung von der wahren Gesinnung der AfD ist. Die AfD ist nicht judenfeindliche, aber ganz klar islamfeindlich! #Gedenkveranstaltung	OTHER	OTHER	0
wird Boris #Palmer der deutsche Peter #Pilz? #listepilz #nrw17 #hartaberfair	OTHER	OTHER	0
@umbilicussuevia @welt |LBR| Konservative AfD wählen. Nationalisten aber NPD wie ich. Leider überwinden wir die Spaltungen aller Rechter wohl nie	OTHER	OTHER	0
Jemand, der sich durch die Nähe zu einer verfassungsfeindlichen Organisation gegen unsere Demokratie und unseren Rechtsstaat wendet, darf kein Anrecht auf einen deutschen Pass haben. Die deutsche Staatsbürgerschaft ist kein Gratisgeschenk, dass man einfach so erhält.	OTHER	OTHER	0
@Hartes_Geld @krippmarie Haha....von diesen gibt es tausende...ihr wolltet sie und jetzt habt ihr sie..!! |LBR| Dieses Gesindel werden wir niewieder los😡😡	OFFENSE	ABUSE	1
@COMPACTMagazin |LBR| Und nu? abschieben die ganzen Schmarotzer umgehend.	OFFENSE	ABUSE	1
@WEBDE_News Bitte etwas mehr Disziplin, die Gäste nicht ständig unterbrechen. |LBR| Wo sind wir denn? Blödes -beantworten sie meine Frage.	OTHER	OTHER	0
@NoHerrman @HolgerScherer @feldenfrizz @AthinaMala @info2099 @Nessie43 @ThomasGBauer @petpanther0 @_macmike @ellibisathide @MD_Franz Wir sind aus der Schweiz ausgewandert - wegen zuviel Dekadenz. Bergpanorama ist Spitze, was in den Bergen ist, ist hochinteressant....	OTHER	OTHER	0
Heute ist der Tag des Spickzettels. |LBR| Wann gibt es eigentlich den Tag der Idioten?	OTHER	OTHER	0
@161Schlotle @Anarcho161Zecke Kann ich bestätigen. |LBR| Wenn du Heißwachs-Streifen auf der Heckscheibe hast und die Sonne im Nacken dann ist das verdammt unangenehm!	OTHER	OTHER	0
"Dieses ""Propaganda-TV"" ist nicht mehr mit anzusehen 🤢 Hoffentlich tritt Trump den politisch Verantwortlichen gehörig in den Arsch, Murksel!"	OFFENSE	INSULT	1
Und wehe irgendjemand hat jetzt gerade gelacht! Mir ist es doch selbst ein wenig peinlich <U+0001F612>	OTHER	OTHER	0
Die Weltmeisterschaft beginnt langsam! Holland macht Stimmung!	OTHER	OTHER	0
@drumheadberlin @BILD_Politik Ich komme aus seinem Wahlkreis. 1979, zur ersten Europawahl, hatte ich ihn noch gewählt. Da war er 31 Jahre jung. Ich wusste damals noch nicht, dass er ein Bertelsmann-Lobbyist ist. Heute ist er ein alter, müder und oft peinlicher Mann, und kann immer noch nicht loslassen.	OFFENSE	INSULT	1
@johannesvogel Klar, aber von rechts wird er wegen vermeintlicher Herkunft geschmäht, die 1 (!) linke Kritik ist politisch-inhaltlich. Ich finde da einen Unterschied <U+0001F937><U+0001F3FD><U+200D><U+2640><U+FE0F>	OTHER	OTHER	0
Gänsehautmoment beim #StaatspreisNRW: Navid Kermani dankt Wolfgang Schäuble und @HenrietteReker, die als Volksvertreter*innen beide beinahe ermordet worden wären - und trotzdem ihre Arbeit fortgesetzt haben.	OTHER	OTHER	0
@feldenfrizz @AthinaMala @info2099 @Nessie43 @ThomasGBauer @petpanther0 @_macmike @NoHerrman @ellibisathide @MD_Franz Ihr solltet alle eure elektronischen Daten anderweitig sichern - eines Tages werdet ihr in einen dunklen Kasten schauen. In der Schweiz sichern Hochsicherheitsunternehmen ihre Daten IN den Schweizer Bergen mit extra Faradayschen Käfig.	OTHER	OTHER	0
Gut das Deutsche Politiker in Spanien keinen Eifluß haben, dann hätten wir nämlich wieder nichts erfahren! Siehe Weihnachtsmassaker !	OFFENSE	ABUSE	1
Macron nimmt keine Rücksicht auf Attac, Campact, Grünen, Merkel, CDU und Linke: Tobin-Steuer weg, so @f_schaeffler	OTHER	OTHER	0
Und ich denke, ihr seid doch schon wieder besoffen... DABEI IST DOCH EURE MUDDA SCHON BEIM ZEUGUNGSFICK BESOFFEN AUSM BEICHTSTUHL GEFALLEN!!	OFFENSE	PROFANITY	1
die Partei ohne Rückrat #SPD fällt wie zu erwarten gewesen ist doch um. Einfach nur ekelhaft, widerlich und demnächst unter 5%	OFFENSE	INSULT	1
@BILD Echt günstig! Und wie hoch sind die Folgekosten?<U+0001F602><U+0001F602>	OTHER	OTHER	0
@Frodilon @neoM1913 @specht_oliver Ein typischer hegel'scher Trickster, den man das Universum beweisen soll und das reicht dann auch noch nicht, fragt nach Argumenten. |LBR| Du hast welche bekommen. Prallt alles ab. Nichts wird akzeptiert. |LBR| Und weiter mit der Tricksterei. Wie ein kleiner aufsässiger Junge.	OFFENSE	INSULT	1
Die Okkupanten wollen den deutschen und damit den europäischen Geist vernichten.	OFFENSE	ABUSE	1
"@feldenfrizz @info2099 @ThomasGBauer @Nessie43 @AthinaMala @petpanther0 @_macmike @NoHerrman @ellibisathide @md_franz Nostradamus war wie Agrippa ein Hochgradeingeweihter - kommt übrigens auch bei ""Faust""gleich am Anfang vor - Goethe- Hochgrad (33.°) und Illuminat - na sowas."	OTHER	OTHER	0
Rechtspopulist*innen werden zur #BTW2017 noch härter gegen Medien vorgehen und Kritiker*innen einschüchtern #vt2017	OTHER	OTHER	0
@VonSchwer Von IM Erika kein Wort dazu.	OTHER	OTHER	0
@hddoger @titania60 @martin01001110 @welt Es war weder naiv noch dumm! Und niemand hat sich in eine größere Gefahr begeben, als bei jeder Wanderung immer. Im Atlasgebirge wandern täglich hunderte Touristen, auch ohne Führer oder Reisegruppe. Es ist ein sehr beliebtes Wandergebiet. Niemand hätte so etwas ahnen können!	OTHER	OTHER	0
Seit 6:00 Uhr wird zurück geschwiegen. |LBR| #Berlin #Afrin	OTHER	OTHER	0
„Halt in unsicheren Zeiten“ - #Fernsehgottesdienst aus der Christuskirche München mit @landesbischof Bedford-Strohm um 09:30 Uhr im #ZDF.	OTHER	OTHER	0
"@Betrifft @pasquillo7777 Yep. Ist das christliche Kreuz: ""Plus""-Zeichen der Liebe Gottes (siehe Artikel). Was die Kreuz-Schmerzen angeht: Lukas 9:23 🙏"	OTHER	OTHER	0
Früher war hier mehr mit TITTEN!!! |LBR| Aber offenbar sind die alle weg, oder hängen bis ZU DEN KNIEN!!	OFFENSE	PROFANITY	1
@rspctfl @Achtpanther @Kischeph @Volker_Beck Und ganz sicher bin ich als Schwuler nicht an der Seite des Islam.	OTHER	OTHER	0
@FunkleEnergie @RegBerlin @kaeltebus @SenIAS_Berlin Das ist ein Symbolbild für den niedrigen Stand der #SPD! Vielleicht hätte sich @RegBerlin auch noch mit nem Hund auf den Boden (Heizkissen unterm Soziarsch) setzen sollen?!	OFFENSE	INSULT	1
@Beelzeb31695946 Die Ehrenämter sind jetzt für 2 Jahre gewählt, ja.	OTHER	OTHER	0
@keinfreiwild @Segeltexter Leute die so etwas einfädeln sollten sofort belangt werden, |LBR| unsere Jugend muss vor dem Gesocks geschützt werden	OFFENSE	ABUSE	1
@Ralf_Stegner Ralle....stell dich gleich mit dazu und verabschiede dich ebenfalls. |LBR| Wir versprechen dir das die Hetze gegen dich aufhören wird..!	OTHER	OTHER	0
@petpanther0 Im übrigen würde ich das Jüngste Gericht durchaus als Gewalt betrachten.	OTHER	OTHER	0
@StrobelSteffen @Cha_Knobloch Kleiner #Heuchler, der sich nur Sorgen um die eigene #Opferrolle macht!	OFFENSE	INSULT	1
@alexarusss @Kai_Weber_ Die alte ist voll krank man merkt das Ihr Gehirn voll ausgetrocknet ist	OFFENSE	INSULT	1
@ZeichenTaten @mountainman1977 @ThomasMichael71 Und nein, es ist keine Frage der Verteilung. Es ist eine Frage von Produktivität, von Angebot und Nachfrage.	OTHER	OTHER	0
17:00 Demo ist nun beendet. Passt auf euch auf &amp; bewegt euch wenn möglich in Gruppen. #aachen #antirepac #ac1811	OTHER	OTHER	0
Schon wieder Manipulation von Zahlen der Asylbewerber angeblich unter 200.000 alles Lug, Trug u Volksverdummung von Politik |LBR| und Medien |LBR| AFD	OTHER	OTHER	0
"Wir bitten um Hinweise zu evtl Aktionen d. rechten Projekts ""Widerstand steigt auf"" im Raum #Aachen &amp; Hintergr.-Infos dazu. #naziwatchAc !"	OTHER	OTHER	0
Pressegespräch in Kiel zur gestrigen Schleswig-Holstein-Konferenz mit den Verantwortlichen in der Nord SPD.	OTHER	OTHER	0
@anna_IIna @GiKi56534206 Dieses Schwein darf nicht abgeschoben werden...noch nicht...der soll erst seine Strafe absitzen und deutscher Knast ist kein Urlaub. |LBR| Dafür bezahle ich gerne extra...!	OFFENSE	INSULT	1
Dem katholischen Sorben #Tillich zu unterstellen, er habe ein monokulturelles deutsches Sachsen gewollt, ist schon arg blöd. #servicetweet	OTHER	OTHER	0
Mit Entsetzen sehen wir die Nachrichten aus #Barcelona. 🇮🇱ist in dieser schweren Stunde mit den Menschen in 🇪🇸. Terror wird niemals siegen.	OTHER	OTHER	0
"@hesselmann @joausdo @greenpeacemag ""Alles klar"" ist nicht mehr pc, im Ernst?"	OTHER	OTHER	0
@delarabur Jo. Hau rein!	OTHER	OTHER	0
@DoraBromberger Hallo Twitter...wenn ich mich für die Opfer einsetze und verlange das diese Kreatur halbtot geprügelt werden sollte...werde ich dann wieder vorübergehend oder gar gänzlich gesperrt?	OFFENSE	ABUSE	1
@Rebellin70 @Hollstein63 ...wie kann man eine angebliche 15cm Schnittwunde mit einem 5cm Pflaster abdecken..? |LBR| ...das ist der Stoff aus dem Filme gemacht werden...fragt @_fatihakin_	OTHER	OTHER	0
@NetReaper Die HartzIV Empfänger leben in Berliner Szenevierteln? Von Berliner Szenevierteln?	OTHER	OTHER	0
"@JFDA_eV @SVBabelsberg03 DFB-Vizepräsident Dr. Rainer Koch erklärt dazu: „Wir haben erhebliche Bedenken an der Rechtmäßigkeit der Entscheidung des NOFV-Verbandsgerichts."" via @FasziFankurve |LBR| #svbfce #Antisemitismus #Fussball #Babelsberg #Cottbus"	OTHER	OTHER	0
@MaxMusil @AfDVerOhz So kennen wir die Antifantenbrut! 👎🖕	OFFENSE	ABUSE	1
@ndaktuell Jeder darf einen Legostein mitnehmen!	OTHER	OTHER	0
@RamazanAkbas37 @welt Mit verlaub würde Dummheit Quietschen müssten Sie den ganzen Tag mit einer Öl Kanne herum laufen. Da 95% der Türkei in Asien liegt ist das reines Wunsch denken. Die NATO und EU braucht die Türkei nicht.	OFFENSE	INSULT	1
@therealmaaaates @npdde |LBR| Ich hasse die auch ,wie die Pest.	OFFENSE	ABUSE	1
@SteinbachErika @helllud123 Da muss doch unbedingt eine Migrations-QUOTE eingeführt werden! - Die bisherige Einstellung nach Leistung und Qualifikation — das geht doch gar nicht!	OTHER	OTHER	0
Wenn man sich vorstellt, dass all diejenigen, die heute Gender Studies studieren, im früheren Zeiten geheiratet und Kinder bekommen hätten. Das ist schon echt tragisch. |LBR| #4genderstudies	OFFENSE	ABUSE	1
@VonSchwer @rostein45 @berghueserfritz Yoh. Vorauseilender Gehorsam, der eigentlich nichts anderes ist als Angst, welche aus dem Wissen resultiert, es mit einem unberechenbaren Bösewicht zu tun zu haben. Konfrontation und klare Kante wie die Ösis kriegen die Deutschen nicht mehr hin... Kastriertes Dummvolk	OFFENSE	INSULT	1
@willplaat Ich setze ab jetzt beim Tweeten einfach eine Sonnebrille auf.<U+0001F60E>	OTHER	OTHER	0
Für die Freunde der sozialistischen #Maduro-Verbrecherbande |LBR| Der #Mindestlohn in #Venezuela beträgt derzeit 18.000 BS [Bolivar soberano], das sind umgerechnet mit dem aktuellen Wechselkurs 5,03 €. |LBR| Übrigens: |LBR| Nicht pro Stunde sondern im Monat. Sowas kommt bei #Sozialismus raus	OFFENSE	ABUSE	1
@AndyRahim2 @SlinR @cem_oezdemir <U+0001F602><U+0001F602><U+0001F602>Was sollten wir denn umdeuten ? Wir wissen was wir gesagt und gemeint haben. Was solche wie daraus machen ist uns , ganz ehrlich gesagt , völlig egal. Die Mehrheit der Bevölkerung lässt sich auch nicht mehr täuschen. Das stimmt. Aber von euch. <U+0001F602>	OTHER	OTHER	0
@verlaghochfeld @loriotfehlt Das, glaube ich, würde die Politik nicht wagen! Dann müssten sie wegen der Wählerstimmen zittern - die riesige Hundefreunde-Gemeinde würde kämpfen!	OTHER	OTHER	0
Sagt mal @Antifa warum seit ihr so nazistisch ?	OFFENSE	ABUSE	1
@anna_IIna Ja, die hätten besser ihre Pässe wegwerfen sollen, dann wären sie bei Merkel willkommen gewesen!!	OFFENSE	INSULT	1
Spontane Demonstration für Erhalt d. #HambacherForst &amp; sofortigen Räumungs- &amp; Rodungsstopp auch in #Aachen! Heute um 19 Uhr am Marktplatz in #Aachen! Gemeinsam für den Hambi auf die Straße! #hambibleibt	OTHER	OTHER	0
